Frame,Joint,X,Y,Z,Visibility,Key
2,10,0.513154268,0.626184821,-0.263527304,0.999853373,4
2,11,0.45894286,0.603556633,-0.119948424,0.999965906,4
2,12,0.550434649,0.602836072,-0.096807018,0.999962807,4
2,13,0.447498083,0.55852145,-0.076878868,0.995222867,4
2,14,0.566123068,0.559190094,-0.042453874,0.971584618,4
2,15,0.444919527,0.525442123,-0.182982489,0.993720651,4
2,16,0.577827573,0.52191174,-0.127031699,0.97382462,4
2,17,0.442127287,0.512099504,-0.215416104,0.984257936,4
2,18,0.582783103,0.510643482,-0.157668933,0.952127934,4
2,19,0.450644761,0.514490426,-0.25294894,0.985347807,4
2,20,0.576924086,0.510496378,-0.192509681,0.954930484,4
2,21,0.454323947,0.519269347,-0.199600741,0.981378555,4
2,22,0.573357821,0.513480842,-0.143286169,0.946922362,4
2,23,0.479757011,0.522141755,-0.007614854,0.998754859,4
2,24,0.534036875,0.52165544,0.007658025,0.999621034,4
2,25,0.479011416,0.470072418,0.061208591,0.991730154,4
2,26,0.538585782,0.464980036,0.042094279,0.994144142,4
2,27,0.485997856,0.42354089,0.24177973,0.978498042,4
2,28,0.532996774,0.414328516,0.192939132,0.991381466,4
2,29,0.492354393,0.415332973,0.253204852,0.879986703,4
2,30,0.527622938,0.406666368,0.200435013,0.926240861,4
2,31,0.474047065,0.404934525,0.143066362,0.97503227,4
2,32,0.551861286,0.398336887,0.082781084,0.985040963,4
3,0,0.509102762,0.628508985,-0.323370188,0.999969482,4
3,1,0.503723085,0.634182036,-0.311559051,0.999841809,4
3,2,0.500613511,0.634419084,-0.31158042,0.999840617,4
3,3,0.497648269,0.634616554,-0.311562657,0.999813974,4
3,4,0.513977945,0.634392202,-0.311794817,0.999856114,4
3,5,0.517633498,0.634721756,-0.31178233,0.9998312,4
3,6,0.520795465,0.634953499,-0.311785638,0.999792397,4
3,7,0.492727369,0.634092331,-0.205011025,0.999667168,4
3,8,0.525817394,0.634137571,-0.206396431,0.999555171,4
3,9,0.502489328,0.623263896,-0.280026525,0.999931097,4
3,10,0.51538682,0.623874068,-0.280433536,0.999924541,4
3,11,0.461357534,0.604070127,-0.131325424,0.999972582,4
3,12,0.554790258,0.602239788,-0.111916937,0.999950409,4
3,13,0.449454069,0.560504496,-0.093725435,0.994470596,4
3,14,0.566810727,0.558126986,-0.062892966,0.970487654,4
3,15,0.447815239,0.526683033,-0.203709349,0.993819296,4
3,16,0.5777812,0.520926118,-0.150925457,0.973798752,4
3,17,0.443923235,0.513067663,-0.239448205,0.984790266,4
3,18,0.58279109,0.509555101,-0.181592345,0.954153001,4
3,19,0.452109426,0.51464653,-0.274387568,0.985712528,4
3,20,0.577034593,0.50981313,-0.218139127,0.956851602,4
3,21,0.456005126,0.518975437,-0.219650418,0.982044935,4
3,22,0.573678195,0.513248444,-0.167650893,0.949975669,4
3,23,0.480077744,0.52190882,-0.008549952,0.999235988,4
3,24,0.535520077,0.520598292,0.008606628,0.999630213,4
3,25,0.478030175,0.467850715,0.064371049,0.992999315,4
3,26,0.538914561,0.464978307,0.06063946,0.993565261,4
3,27,0.482694149,0.421144485,0.232976258,0.984392524,4
3,28,0.53448987,0.414503098,0.223538801,0.991204798,4
3,29,0.487375379,0.414602548,0.24276945,0.922487438,4
3,30,0.524979651,0.407404333,0.232284173,0.934178889,4
3,31,0.468910098,0.403864443,0.132993519,0.979221404,4
3,32,0.552541256,0.399085104,0.116705701,0.983515143,4
4,0,0.511412621,0.628557384,-0.319780052,0.999946356,4
4,1,0.506504834,0.634453356,-0.310212344,0.999738634,4
4,2,0.503282189,0.634712398,-0.310247451,0.999751747,4
4,3,0.500562489,0.634964585,-0.310273588,0.999741018,4
4,4,0.516183555,0.634360075,-0.308885902,0.999758899,4
4,5,0.519455075,0.634516954,-0.308885515,0.999716341,4
4,6,0.522502482,0.634598434,-0.308905214,0.999666572,4
4,7,0.496606052,0.634103179,-0.212317035,0.999630094,4
4,8,0.527022421,0.633485734,-0.203671083,0.999286711,4
4,9,0.505683839,0.62369746,-0.278863102,0.999929667,4
4,10,0.518051207,0.623920798,-0.276622862,0.999904513,4
4,11,0.46516344,0.60502845,-0.139710411,0.99998045,4
4,12,0.556327105,0.6011917,-0.106464706,0.99993062,4
4,13,0.453580856,0.562188566,-0.097978465,0.996195555,4
4,14,0.572436929,0.557869315,-0.051235046,0.961508512,4
4,15,0.451257855,0.526099026,-0.192606032,0.99312979,4
4,16,0.579401731,0.521603703,-0.130013674,0.963835478,4
4,17,0.449098706,0.513451338,-0.224591628,0.982820988,4
4,18,0.584559381,0.509435833,-0.157173619,0.936025918,4
4,19,0.456456393,0.515094221,-0.257673919,0.984012127,4
4,20,0.578895509,0.508988857,-0.191846564,0.939946473,4
4,21,0.459886998,0.518918991,-0.206935868,0.979640543,4
4,22,0.574747562,0.51345849,-0.14549306,0.930040658,4
4,23,0.486606449,0.524012208,-0.016703201,0.998604476,4
4,24,0.539582014,0.523538232,0.016745634,0.999053776,4
4,25,0.483014375,0.468731761,0.018749371,0.992534876,4
4,26,0.54210043,0.466378331,0.051164228,0.988971651,4
4,27,0.483311236,0.421019286,0.171843097,0.981034458,4
4,28,0.53379941,0.414492607,0.195209548,0.985568345,4
4,29,0.491056532,0.414701104,0.179839104,0.852085054,4
4,30,0.527064323,0.407142818,0.202844232,0.906662941,4
4,31,0.472132862,0.403473914,0.065880992,0.972490728,4
4,32,0.554803431,0.399228692,0.092300229,0.976884961,4
5,0,0.519252837,0.629518509,-0.318668872,0.999941468,4
5,1,0.513299286,0.635496914,-0.308938354,0.9997105,4
5,2,0.509729385,0.635655522,-0.308975667,0.999732077,4
5,3,0.506462574,0.63580513,-0.309004247,0.999718845,4
5,4,0.522217572,0.635468483,-0.305382103,0.999723017,4
5,5,0.524781108,0.635573924,-0.305372357,0.999653578,4
5,6,0.527452171,0.635722876,-0.305393219,0.999568641,4
5,7,0.500022054,0.634952605,-0.215379506,0.999584973,4
5,8,0.529145718,0.634976506,-0.196445644,0.998927057,4
5,9,0.512935102,0.624897599,-0.28042075,0.9999125,4
5,10,0.52455014,0.625431895,-0.275094181,0.999863744,4
5,11,0.467574835,0.605080664,-0.150477618,0.999972463,4
5,12,0.559096515,0.601019204,-0.105400123,0.999912262,4
5,13,0.454500854,0.561354518,-0.128303319,0.996383905,4
5,14,0.573373854,0.557205081,-0.053959634,0.944966555,4
5,15,0.453280509,0.52926302,-0.239233062,0.994840443,4
5,16,0.582232893,0.51989162,-0.13388586,0.957556009,4
5,17,0.451105118,0.515052438,-0.275673926,0.98669529,4
5,18,0.586594522,0.508453488,-0.163973123,0.926639736,4
5,19,0.459092349,0.517645419,-0.309639007,0.987630308,4
5,20,0.580782354,0.507857919,-0.19648774,0.929772258,4
5,21,0.462646365,0.522770107,-0.254428059,0.984151483,4
5,22,0.577123761,0.511862695,-0.149030492,0.919735134,4
5,23,0.489027232,0.524005115,-0.016400445,0.998384714,4
5,24,0.542247951,0.522240877,0.016458856,0.999325991,4
5,25,0.482345581,0.468361557,0.048113648,0.987618685,4
5,26,0.54087013,0.465729505,0.061114967,0.988619447,4
5,27,0.484422088,0.422397316,0.222437486,0.968677759,4
5,28,0.537030637,0.414930522,0.213200331,0.985804319,4
5,29,0.490109831,0.415872753,0.23299408,0.84408313,4
5,30,0.529974878,0.407877654,0.221457869,0.919235349,4
5,31,0.473540485,0.403146327,0.123686306,0.959212005,4
5,32,0.554772496,0.399159908,0.110604838,0.974674463,4
6,0,0.522114217,0.628419757,-0.306712925,0.999956608,4
6,1,0.516130984,0.635015786,-0.29859522,0.999794066,4
6,2,0.512048364,0.635374665,-0.298638016,0.999807417,4
6,3,0.508141339,0.635731876,-0.298665226,0.999791324,4
6,4,0.526156306,0.634392202,-0.295503139,0.999799907,4
6,5,0.5288679,0.634387434,-0.295497268,0.999763787,4
6,6,0.531802356,0.634436488,-0.295528591,0.999711573,4
6,7,0.500538528,0.635245562,-0.205230296,0.9997136,4
6,8,0.532245874,0.633875847,-0.187536836,0.999456465,4
6,9,0.514443874,0.623920023,-0.267339498,0.999950528,4
6,10,0.527467191,0.623701453,-0.26244235,0.999927282,4
6,11,0.46623981,0.606103599,-0.125173196,0.99998486,4
6,12,0.560642481,0.600922346,-0.102423362,0.999951005,4
6,13,0.456825614,0.562224567,-0.073981665,0.993743122,4
6,14,0.575650275,0.55663383,-0.050409358,0.963686228,4
6,15,0.456241548,0.529057205,-0.159106642,0.991243482,4
6,16,0.582722366,0.520114958,-0.123919465,0.962043643,4
6,17,0.454577118,0.515719295,-0.187768564,0.979296625,4
6,18,0.590333581,0.506776154,-0.151719898,0.931415141,4
6,19,0.461362362,0.518187284,-0.221812397,0.981114924,4
6,20,0.583463252,0.506409705,-0.182907447,0.934803605,4
6,21,0.464706987,0.522544086,-0.173675343,0.976555169,4
6,22,0.579051614,0.510650277,-0.138086006,0.926114202,4
6,23,0.490585715,0.522956431,-0.011132874,0.998595059,4
6,24,0.543044925,0.52181536,0.011214714,0.999122202,4
6,25,0.483465731,0.467052877,0.025934551,0.987502456,4
6,26,0.54396075,0.466070652,0.044799626,0.987552643,4
6,27,0.484331429,0.422582507,0.205309793,0.966910958,4
6,28,0.535617352,0.414862335,0.204981461,0.980275989,4
6,29,0.489857584,0.416933328,0.216927335,0.837118685,4
6,30,0.528024852,0.40859285,0.215691209,0.894449711,4
6,31,0.47525391,0.402549148,0.109381713,0.952718139,4
6,32,0.548282146,0.398151606,0.1084131,0.966080368,4
7,0,0.522483826,0.629776835,-0.312595814,0.999939799,4
7,1,0.516941488,0.636248887,-0.303489953,0.999716103,4
7,2,0.513326943,0.636694252,-0.303538442,0.999743998,4
7,3,0.509897709,0.637094498,-0.303582162,0.999725163,4
7,4,0.527223051,0.635415196,-0.301027238,0.999707639,4
7,5,0.530108213,0.635339439,-0.301016629,0.999659419,4
7,6,0.532867551,0.635236979,-0.301043868,0.999565303,4
7,7,0.503630757,0.636708021,-0.20878917,0.999627709,4
7,8,0.534569442,0.634643674,-0.19378534,0.999145389,4
7,9,0.515068948,0.625745535,-0.273056567,0.99993515,4
7,10,0.527932465,0.625308037,-0.2689538,0.999893308,4
7,11,0.469152331,0.607337892,-0.131963179,0.999983191,4
7,12,0.562589049,0.601115346,-0.108092599,0.999920607,4
7,13,0.460153699,0.564262331,-0.080758341,0.994096398,4
7,14,0.576627791,0.55546093,-0.054083593,0.953026831,4
7,15,0.457870454,0.53065902,-0.162314832,0.991808355,4
7,16,0.586093724,0.518791914,-0.125517011,0.954064012,4
7,17,0.456772208,0.517112136,-0.190854132,0.98046416,4
7,18,0.592027605,0.506273568,-0.153257474,0.921775222,4
7,19,0.463324994,0.518892944,-0.224616274,0.982275367,4
7,20,0.585996926,0.505954325,-0.185908586,0.925970256,4
7,21,0.466455936,0.52316761,-0.17670235,0.977859497,4
7,22,0.582156181,0.509950101,-0.140481696,0.916334271,4
7,23,0.492735744,0.523327887,-0.010809689,0.998691499,4
7,24,0.544984877,0.522604227,0.010886374,0.999045551,4
7,25,0.484847456,0.468320519,0.025069226,0.989704311,4
7,26,0.544207633,0.468265146,0.046545696,0.989336133,4
7,27,0.485696703,0.42411691,0.212453917,0.971649408,4
7,28,0.537255704,0.416806579,0.216867819,0.982432246,4
7,29,0.490988731,0.41882515,0.224733472,0.849374771,4
7,30,0.530148923,0.409851491,0.228463963,0.898049355,4
7,31,0.475884676,0.403336257,0.115827024,0.95694375,4
7,32,0.548648179,0.399873674,0.120437562,0.968845248,4
8,0,0.521294355,0.633211792,-0.323699743,0.999959588,4
8,1,0.516857445,0.639398038,-0.31183511,0.999802291,4
8,2,0.51347661,0.639713228,-0.311868131,0.999819934,4
8,3,0.510218143,0.639925122,-0.31189701,0.999808371,4
8,4,0.52664566,0.638603151,-0.310398877,0.999802291,4
8,5,0.529921055,0.638374627,-0.310389638,0.99976033,4
8,6,0.532853186,0.638089538,-0.310402721,0.999697685,4
8,7,0.505308092,0.638805747,-0.2110333,0.999737561,4
8,8,0.53636378,0.636169016,-0.201609865,0.999309301,4
8,9,0.514019549,0.628608406,-0.283022493,0.999943852,4
8,10,0.526759505,0.628370523,-0.280381382,0.999908805,4
8,11,0.470828682,0.608794332,-0.14220427,0.999982119,4
8,12,0.564049423,0.601602554,-0.112728,0.999909639,4
8,13,0.458854139,0.565393329,-0.106865615,0.996377647,4
8,14,0.57756573,0.556535363,-0.05833016,0.965616167,4
8,15,0.45903033,0.533393145,-0.213771716,0.995758593,4
8,16,0.585178673,0.519237339,-0.134462848,0.968412042,4
8,17,0.456708699,0.518857598,-0.249460399,0.988811255,4
8,18,0.591454029,0.506427944,-0.1661883,0.941638768,4
8,19,0.465802073,0.521410942,-0.284564584,0.989597023,4
8,20,0.583270848,0.506152511,-0.19757323,0.943980277,4
8,21,0.469507128,0.526587009,-0.229261637,0.986718595,4
8,22,0.579115927,0.51080358,-0.149202511,0.935485065,4
8,23,0.491473496,0.524857283,-0.011080303,0.998692334,4
8,24,0.544204533,0.522706211,0.0111527,0.999373257,4
8,25,0.483295918,0.469765782,0.043422461,0.989153922,4
8,26,0.542927265,0.466455311,0.059105027,0.989712715,4
8,27,0.484730482,0.429300457,0.261288404,0.96478039,4
8,28,0.537778378,0.415112764,0.245232001,0.986172855,4
8,29,0.490001321,0.424654454,0.276882559,0.852460444,4
8,30,0.530468166,0.40939188,0.257439971,0.915278375,4
8,31,0.477589369,0.403918386,0.170715809,0.957957089,4
8,32,0.552765906,0.398615152,0.144500583,0.975404084,4
9,0,0.524799645,0.630098104,-0.32950896,0.999978185,4
9,1,0.520085871,0.636264384,-0.318744898,0.999897838,4
9,2,0.516653776,0.636760533,-0.318773359,0.999906182,4
9,3,0.513333678,0.637244761,-0.318785518,0.999900579,4
9,4,0.530091941,0.635374606,-0.31732443,0.999881387,4
9,5,0.533307493,0.635285795,-0.317330599,0.999865651,4
9,6,0.536444485,0.635196805,-0.317338586,0.999837637,4
9,7,0.508690417,0.636879385,-0.214962289,0.999853969,4
9,8,0.539608717,0.634647548,-0.206826746,0.999649763,4
9,9,0.517386198,0.625843883,-0.286882639,0.999973416,4
9,10,0.530560374,0.625266612,-0.284661561,0.999958515,4
9,11,0.472674727,0.607429743,-0.140104651,0.999991536,4
9,12,0.564352036,0.602084994,-0.107957929,0.999949098,4
9,13,0.459864885,0.564173818,-0.099029742,0.995983958,4
9,14,0.576569557,0.55787015,-0.04701208,0.974716246,4
9,15,0.459887087,0.532355666,-0.208752215,0.995563865,4
9,16,0.584572375,0.51956439,-0.129172608,0.972638488,4
9,17,0.456525236,0.518825352,-0.244915262,0.988875747,4
9,18,0.588999987,0.506898463,-0.160565004,0.950001121,4
9,19,0.46572578,0.521259606,-0.27981028,0.989594579,4
9,20,0.583819509,0.506575286,-0.195289552,0.952755809,4
9,21,0.469409436,0.525859535,-0.224125803,0.98627615,4
9,22,0.580365002,0.511182427,-0.145332009,0.945269287,4
9,23,0.487967134,0.524430752,-0.010945906,0.999510646,4
9,24,0.540546238,0.521706581,0.010971122,0.999615073,4
9,25,0.484457523,0.468554676,0.039674163,0.994673729,4
9,26,0.541831195,0.464448601,0.061789963,0.994040012,4
9,27,0.488060057,0.427348047,0.258929938,0.985547185,4
9,28,0.532782793,0.414958477,0.254469961,0.990476966,4
9,29,0.49218297,0.422110885,0.274701118,0.891423404,4
9,30,0.527109146,0.409092128,0.267606616,0.906672359,4
9,31,0.479451567,0.40335688,0.161940739,0.981687486,4
9,32,0.54169488,0.398163348,0.152559564,0.984679997,4
10,0,0.525864542,0.634033442,-0.358534962,0.999973774,4
10,1,0.521082163,0.639995396,-0.346235812,0.999876261,4
10,2,0.517700315,0.640371084,-0.346247882,0.99988699,4
10,3,0.514761209,0.640697598,-0.346234381,0.999873757,4
10,4,0.531212926,0.639311373,-0.345395416,0.999860525,4
10,5,0.534528494,0.639218211,-0.345399499,0.999851465,4
10,6,0.537605524,0.639055073,-0.345412165,0.999823153,4
10,7,0.51010412,0.639590085,-0.236195236,0.99977833,4
10,8,0.540716112,0.637653708,-0.231668904,0.999581635,4
10,9,0.518510878,0.629786611,-0.314175129,0.999958158,4
10,10,0.531226635,0.629136384,-0.312924325,0.999943852,4
10,11,0.472260237,0.609689415,-0.157345533,0.999984145,4
10,12,0.565743506,0.602497995,-0.132895514,0.999937892,4
10,13,0.457425296,0.567063749,-0.121462815,0.994881868,4
10,14,0.577343762,0.556667209,-0.075664572,0.981924534,4
10,15,0.457647473,0.534162402,-0.241668418,0.994230628,4
10,16,0.5857113,0.517917693,-0.162366152,0.978187323,4
10,17,0.452130318,0.520822108,-0.280272812,0.985682905,4
10,18,0.590060413,0.505807519,-0.196202517,0.958285749,4
10,19,0.46114099,0.522637904,-0.315343887,0.986546159,4
10,20,0.58446914,0.505642176,-0.232249305,0.96048981,4
10,21,0.46478948,0.527234256,-0.257623494,0.982630908,4
10,22,0.581447065,0.50963521,-0.179080412,0.953679204,4
10,23,0.487721294,0.526095629,-0.007343034,0.999490499,4
10,24,0.543884397,0.523276389,0.007352286,0.999613822,4
10,25,0.481789887,0.46859017,0.057108879,0.99380976,4
10,26,0.54163301,0.464677364,0.065232322,0.993792474,4
10,27,0.488870621,0.425590247,0.2798931,0.984963953,4
10,28,0.532738209,0.416559219,0.2710917,0.988626778,4
10,29,0.494917065,0.42040059,0.295574278,0.897295177,4
10,30,0.527502298,0.411363602,0.285049886,0.891624928,4
10,31,0.483419806,0.402056515,0.175282255,0.980319738,4
10,32,0.538700938,0.399132669,0.161677897,0.981205821,4
11,0,0.525650203,0.6350618,-0.335222363,0.999970078,4
11,1,0.521193027,0.641158521,-0.321928114,0.999856353,4
11,2,0.517996967,0.641510963,-0.321951956,0.999874473,4
11,3,0.515138745,0.641789138,-0.321947366,0.999855518,4
11,4,0.531339526,0.640434861,-0.321978033,0.999832988,4
11,5,0.534707665,0.640330493,-0.321961582,0.999824703,4
11,6,0.537761867,0.640210152,-0.32197836,0.999778092,4
11,7,0.510793447,0.640710473,-0.214291766,0.999737799,4
11,8,0.541173577,0.638430715,-0.213621885,0.999517679,4
11,9,0.518499017,0.631068766,-0.292353213,0.999952078,4
11,10,0.53139019,0.630398333,-0.292219639,0.999934554,4
11,11,0.472919583,0.609365106,-0.142100528,0.999984264,4
11,12,0.566108108,0.603430569,-0.120876499,0.999921441,4
11,13,0.460169435,0.566877127,-0.116966791,0.993120432,4
11,14,0.577639401,0.558690667,-0.07011804,0.977200329,4
11,15,0.456939161,0.533557355,-0.248826623,0.993179798,4
11,16,0.58468461,0.520254791,-0.155510679,0.974359632,4
11,17,0.45261848,0.519895971,-0.28780967,0.984695613,4
11,18,0.588896096,0.507610261,-0.18683733,0.952872336,4
11,19,0.460465223,0.521935463,-0.323004007,0.98587209,4
11,20,0.582533896,0.507824719,-0.223176077,0.955322683,4
11,21,0.463903725,0.526822269,-0.265333802,0.981708884,4
11,22,0.579405069,0.512122631,-0.171984881,0.947275639,4
11,23,0.485830754,0.526595116,-0.007202677,0.999501228,4
11,24,0.541996539,0.52437067,0.007238118,0.999506474,4
11,25,0.48132205,0.468915254,0.016636791,0.994392991,4
11,26,0.541287482,0.465980411,0.039635565,0.99239254,4
11,27,0.489679635,0.419102043,0.200969905,0.98779583,4
11,28,0.532314599,0.416206419,0.224708855,0.987805247,4
11,29,0.495267749,0.41301775,0.211599946,0.898155034,4
11,30,0.527184546,0.409892082,0.235788479,0.885637999,4
11,31,0.480843425,0.398362428,0.086557351,0.981524944,4
11,32,0.543980002,0.39945659,0.1136894,0.980660021,4
12,0,0.525598228,0.635240853,-0.333558321,0.999969363,4
12,1,0.520736933,0.641367555,-0.320079058,0.99985075,4
12,2,0.517500401,0.641685843,-0.320097893,0.99986887,4
12,3,0.514549673,0.64196068,-0.320076525,0.999845028,4
12,4,0.531261265,0.640795648,-0.320315748,0.999831319,4
12,5,0.534670532,0.640789866,-0.320319414,0.999836206,4
12,6,0.537797213,0.640808046,-0.320334494,0.999796808,4
12,7,0.509910822,0.641118169,-0.211233109,0.999698997,4
12,8,0.541593492,0.639421344,-0.212091252,0.999548733,4
12,9,0.518277764,0.631071627,-0.290226579,0.999945283,4
12,10,0.53146559,0.630758941,-0.290556937,0.999931335,4
12,11,0.472883403,0.60946691,-0.137938485,0.99998188,4
12,12,0.567579567,0.604151428,-0.119213074,0.999928832,4
12,13,0.458531857,0.566369772,-0.104123779,0.993771613,4
12,14,0.577814221,0.558124781,-0.068379052,0.980661988,4
12,15,0.454394221,0.533389509,-0.224232867,0.993475616,4
12,16,0.584976792,0.518196821,-0.153764427,0.977739275,4
12,17,0.448162824,0.519437969,-0.260403275,0.984707475,4
12,18,0.588504076,0.506176889,-0.184553549,0.957530439,4
12,19,0.45571506,0.520967782,-0.295277894,0.985927463,4
12,20,0.582579494,0.506559551,-0.220573574,0.959954858,4
12,21,0.460048765,0.526192069,-0.240452319,0.982225537,4
12,22,0.579967022,0.510244966,-0.170138329,0.953221798,4
12,23,0.486247241,0.526125133,-0.008835897,0.999495625,4
12,24,0.542582989,0.523281991,0.008826984,0.999477804,4
12,25,0.48244065,0.469107628,0.030716229,0.993270457,4
12,26,0.543111324,0.464439094,0.046487037,0.991514325,4
12,27,0.487880856,0.418155193,0.215617239,0.986670554,4
12,28,0.532484233,0.415681362,0.22862877,0.985503197,4
12,29,0.494078189,0.412358016,0.226654947,0.88405019,4
12,30,0.527063489,0.410055786,0.239871025,0.868581474,4
12,31,0.482565075,0.397589475,0.102876037,0.980657935,4
12,32,0.542914212,0.398848593,0.11910259,0.978413463,4
13,0,0.526013732,0.634407818,-0.359684438,0.999971271,4
13,1,0.521126866,0.64054352,-0.347129047,0.999854326,4
13,2,0.517915308,0.640923858,-0.347136855,0.999871731,4
13,3,0.514974177,0.641267836,-0.347119898,0.999850154,4
13,4,0.53116715,0.639921486,-0.347607851,0.999838471,4
13,5,0.534408927,0.6399194,-0.347606003,0.99983871,4
13,6,0.537368715,0.639915705,-0.347615659,0.999793589,4
13,7,0.510358036,0.640467823,-0.236651182,0.999704421,4
13,8,0.540748,0.63873595,-0.238509089,0.999582112,4
13,9,0.518652916,0.630260825,-0.315025002,0.999949813,4
13,10,0.531650662,0.629713178,-0.315632492,0.99993515,4
13,11,0.4729352,0.609427214,-0.153327122,0.999987125,4
13,12,0.567159235,0.604546189,-0.139735639,0.99993515,4
13,13,0.458202302,0.56643784,-0.101769358,0.994633436,4
13,14,0.578362286,0.558576405,-0.084806256,0.97891897,4
13,15,0.45219475,0.532675803,-0.211126566,0.993969202,4
13,16,0.582071126,0.520710289,-0.169118777,0.976994097,4
13,17,0.446718782,0.518559098,-0.246130034,0.985507786,4
13,18,0.586177707,0.507717252,-0.200832516,0.957242608,4
13,19,0.455147088,0.520328224,-0.283355474,0.986608922,4
13,20,0.579698563,0.507935107,-0.23804757,0.959186077,4
13,21,0.459176719,0.525379479,-0.22773096,0.982966423,4
13,22,0.57659173,0.511944413,-0.185737059,0.951224029,4
13,23,0.485478938,0.525838792,-0.008077847,0.999629021,4
