Frame,Joint,X,Y,Z,Visibility,Key
4,28,0.491908669,0.468575597,0.237260491,0.989332199,2
4,29,0.458830893,0.456388742,0.161933601,0.879071474,2
4,30,0.482754737,0.462684274,0.252518147,0.918926299,2
4,31,0.444311529,0.445368856,0.036676604,0.989450991,2
4,32,0.509532511,0.450861931,0.147760957,0.987572789,2
5,0,0.471511245,0.673814178,-0.335003048,0.999993563,2
5,1,0.465379864,0.679664195,-0.324095845,0.999970078,2
5,2,0.46213004,0.679958999,-0.324133098,0.999970555,2
5,3,0.45930475,0.680295825,-0.324172676,0.999968767,2
5,4,0.476710916,0.679782271,-0.324136645,0.999964714,2
5,5,0.480472416,0.680112839,-0.324141681,0.999960423,2
5,6,0.483985156,0.6804896,-0.324144423,0.999952078,2
5,7,0.454277933,0.68037349,-0.219040439,0.999955654,2
5,8,0.48788476,0.680480599,-0.216741368,0.99991858,2
5,9,0.465477705,0.669476151,-0.291522622,0.99999392,2
5,10,0.479110092,0.669570684,-0.291064084,0.999990702,2
5,11,0.425035477,0.650686204,-0.131108701,0.999996424,2
5,12,0.517468929,0.649041295,-0.120775856,0.999964237,2
5,13,0.413470149,0.607138574,-0.074059889,0.995982409,2
5,14,0.530886471,0.605517209,-0.066683687,0.96452868,2
5,15,0.403196126,0.573482156,-0.176601931,0.99379313,2
5,16,0.539054275,0.570287168,-0.154929608,0.965886772,2
5,17,0.397040755,0.561670125,-0.20710519,0.985325038,2
5,18,0.543350518,0.558389425,-0.184432879,0.940468669,2
5,19,0.402645051,0.562843561,-0.24383989,0.986957431,2
5,20,0.537694573,0.558098912,-0.220247552,0.945009768,2
5,21,0.405738652,0.566367269,-0.192816302,0.983410656,2
5,22,0.533903539,0.562032163,-0.170831949,0.935160935,2
5,23,0.448174566,0.571541965,-0.010794013,0.999807417,2
5,24,0.503146112,0.571536243,0.010755762,0.999632716,2
5,25,0.446159571,0.512238801,-0.022010727,0.995597661,2
5,26,0.507562697,0.514168918,0.033166476,0.991144717,2
5,27,0.450276405,0.462257177,0.166067153,0.992195129,2
5,28,0.492724955,0.468237817,0.248218089,0.987860143,2
5,29,0.457523376,0.456183761,0.177446589,0.886535883,2
5,30,0.483702928,0.462770998,0.263992071,0.905632079,2
5,31,0.443884969,0.446064413,0.053305417,0.988185763,2
5,32,0.506744862,0.45040676,0.159306034,0.98567766,2
6,0,0.474332184,0.672757685,-0.344589233,0.999991894,2
6,1,0.468518406,0.678443789,-0.336272359,0.999961138,2
6,2,0.4648664,0.67883575,-0.336295456,0.999961019,2
6,3,0.461794734,0.679287791,-0.336339533,0.999958992,2
6,4,0.478954107,0.678445697,-0.335036546,0.999957561,2
6,5,0.482094824,0.67880249,-0.335051477,0.999952674,2
6,6,0.485155582,0.679194868,-0.335057378,0.999943614,2
6,7,0.455467343,0.6801489,-0.234864339,0.999945521,2
6,8,0.487627566,0.680127561,-0.226498947,0.999902129,2
6,9,0.467935234,0.668724835,-0.301424265,0.999992967,2
6,10,0.480470717,0.668762147,-0.299272895,0.999989033,2
6,11,0.42444849,0.650805235,-0.138322935,0.999996066,2
6,12,0.515806198,0.650180519,-0.127550617,0.999976754,2
6,13,0.411750227,0.607551038,-0.068306051,0.997237086,2
6,14,0.531697333,0.606692314,-0.069645867,0.969720423,2
6,15,0.400325537,0.572996557,-0.15327549,0.995307982,2
6,16,0.537775576,0.570845783,-0.153714985,0.972163379,2
6,17,0.394263506,0.561050475,-0.179689318,0.987959623,2
6,18,0.542571247,0.559100688,-0.180878043,0.949580908,2
6,19,0.400890082,0.561938286,-0.216256708,0.98933357,2
6,20,0.537056565,0.558995306,-0.216958672,0.953410685,2
6,21,0.40443188,0.565132201,-0.168601602,0.986131072,2
6,22,0.533335865,0.562842429,-0.169282079,0.943606615,2
6,23,0.449135572,0.572202921,-0.01081823,0.999715149,2
6,24,0.503694952,0.572663724,0.010752393,0.999542594,2
6,25,0.447228372,0.512302279,-0.024975184,0.99418056,2
6,26,0.508488119,0.513778448,0.027302543,0.988568306,2
6,27,0.451327384,0.462343156,0.151114702,0.990768731,2
6,28,0.49422738,0.466696322,0.214048192,0.987142444,2
6,29,0.458060354,0.456521302,0.16133225,0.878202677,2
6,30,0.483899504,0.461036593,0.226753816,0.90444684,2
6,31,0.444379419,0.446171463,0.039325781,0.985748589,2
6,32,0.509759665,0.448395431,0.117986619,0.984161079,2
7,0,0.471001804,0.674761176,-0.35383144,0.999994397,2
7,1,0.46529901,0.681162953,-0.343780696,0.999972939,2
7,2,0.461704016,0.681368411,-0.34381029,0.999973893,2
7,3,0.458654106,0.681638896,-0.343848974,0.999971986,2
7,4,0.475833118,0.681460977,-0.343431234,0.999970078,2
7,5,0.479475111,0.681779325,-0.343447715,0.99996531,2
7,6,0.482728958,0.682051778,-0.343450963,0.999957085,2
7,7,0.454223871,0.681961775,-0.239510804,0.999965668,2
7,8,0.486083984,0.682235718,-0.235395178,0.99993372,2
7,9,0.464430809,0.670200408,-0.310262889,0.999994278,2
7,10,0.477576882,0.670069993,-0.309311032,0.999991298,2
7,11,0.423271954,0.650929153,-0.14772442,0.999996305,2
7,12,0.516170084,0.650245428,-0.134929582,0.999968648,2
7,13,0.410947829,0.60934025,-0.091484532,0.997755468,2
7,14,0.529775679,0.60890609,-0.081615902,0.973074079,2
7,15,0.400937349,0.573718369,-0.19118759,0.996083856,2
7,16,0.539667308,0.571492612,-0.166665539,0.971932888,2
7,17,0.393946141,0.56175226,-0.221189246,0.989527643,2
7,18,0.543990612,0.559801459,-0.194872126,0.945916533,2
7,19,0.400584459,0.562384188,-0.25865829,0.990690708,2
7,20,0.538556993,0.559908509,-0.231079802,0.950106382,2
7,21,0.404303789,0.566486299,-0.207374409,0.988110185,2
7,22,0.534989297,0.563889265,-0.182503611,0.941553295,2
7,23,0.448021799,0.57243371,-0.011931509,0.999694467,2
7,24,0.501913905,0.573355079,0.011888887,0.999552429,2
7,25,0.448064297,0.514158666,-0.017610917,0.995175838,2
7,26,0.508999646,0.514011145,0.027281085,0.991273582,2
7,27,0.451067746,0.461574674,0.145460963,0.992637992,2
7,28,0.496387333,0.464393556,0.204645976,0.990876615,2
7,29,0.458867937,0.454606086,0.153566003,0.885483563,2
7,30,0.48769033,0.45751518,0.215492383,0.924401402,2
7,31,0.443413675,0.444992959,0.024567582,0.988387287,2
7,32,0.511278689,0.447977751,0.100974008,0.987760901,2
8,0,0.473251969,0.674967706,-0.343643218,0.999988914,2
8,1,0.468110561,0.681405127,-0.334851861,0.99994576,2
8,2,0.464498371,0.681714118,-0.334889472,0.999945641,2
8,3,0.46113503,0.682079732,-0.334944546,0.999943137,2
8,4,0.478387803,0.681504786,-0.33345446,0.999947071,2
8,5,0.481676906,0.681788623,-0.33347699,0.999936938,2
8,6,0.484468251,0.682073176,-0.333490074,0.99992311,2
8,7,0.45640111,0.682343125,-0.235710323,0.999934435,2
8,8,0.487077683,0.682043612,-0.226228759,0.999873877,2
8,9,0.46620068,0.671530306,-0.301876903,0.999991059,2
8,10,0.479283363,0.671500087,-0.299392849,0.999986172,2
8,11,0.424244523,0.650494218,-0.144513085,0.999994278,2
8,12,0.516816258,0.650267422,-0.134797871,0.999971986,2
8,13,0.410078704,0.60779196,-0.092780679,0.998256981,2
8,14,0.532495618,0.607528448,-0.085830644,0.975759327,2
8,15,0.398168355,0.572773874,-0.185234874,0.996989965,2
8,16,0.541498482,0.570472181,-0.169582576,0.975886583,2
8,17,0.39309594,0.560773313,-0.214768887,0.991360009,2
8,18,0.546865404,0.558295906,-0.197470695,0.954645097,2
8,19,0.400096238,0.561850965,-0.250392914,0.992297351,2
8,20,0.540386856,0.558009863,-0.233377561,0.958216965,2
8,21,0.403956741,0.565211833,-0.200464815,0.989916384,2
8,22,0.536439836,0.561453223,-0.185247168,0.949844182,2
8,23,0.451501608,0.572700918,-0.009526779,0.999400735,2
8,24,0.504584491,0.573502243,0.009490529,0.999387622,2
8,25,0.446876615,0.512293279,-0.02129749,0.99330759,2
8,26,0.508573234,0.51409781,0.012262929,0.98819983,2
8,27,0.452116996,0.462296486,0.138988271,0.987548709,2
8,28,0.500181139,0.460624963,0.163536727,0.98776257,2
8,29,0.459429681,0.455062598,0.147565559,0.875935018,2
8,30,0.489628106,0.453439891,0.171858937,0.907383502,2
8,31,0.443257123,0.445534229,0.029139921,0.981382906,2
8,32,0.517019153,0.44522661,0.057040591,0.981669128,2
9,0,0.47643742,0.6726107,-0.324715734,0.999989629,2
9,1,0.470549256,0.678786218,-0.316390872,0.999951243,2
9,2,0.466712922,0.679072261,-0.316435933,0.999952793,2
9,3,0.463141829,0.679483533,-0.316469848,0.999953389,2
9,4,0.481173038,0.679133177,-0.314661652,0.999947309,2
9,5,0.484483957,0.679607809,-0.314652979,0.999931812,2
9,6,0.487327397,0.680091023,-0.314643919,0.999909639,2
9,7,0.456923604,0.68056798,-0.218005121,0.99994421,2
9,8,0.489242285,0.68105942,-0.207127482,0.999823272,2
9,9,0.469153881,0.669002533,-0.282992661,0.999989152,2
9,10,0.482134223,0.668946445,-0.280126423,0.999980688,2
9,11,0.425090432,0.650309324,-0.130905852,0.999995232,2
9,12,0.517727673,0.651051283,-0.110669948,0.999950051,2
9,13,0.408803046,0.607817352,-0.079132721,0.998909354,2
9,14,0.532352328,0.608083725,-0.056136306,0.956034243,2
9,15,0.398922563,0.57209295,-0.169443369,0.998157322,2
9,16,0.543096602,0.570028841,-0.139370173,0.956578255,2
9,17,0.393360555,0.559684753,-0.198367208,0.994020879,2
9,18,0.548612595,0.557514608,-0.166227564,0.923818588,2
9,19,0.400627553,0.56069833,-0.235222638,0.9946931,2
9,20,0.541670859,0.557448804,-0.203099221,0.93033278,2
9,21,0.404812038,0.564915419,-0.184893832,0.993120313,2
9,22,0.537660182,0.561856031,-0.15568158,0.920059443,2
9,23,0.452235729,0.571063161,-0.01026696,0.999112546,2
9,24,0.504859269,0.572530568,0.010310435,0.999077797,2
9,25,0.447304308,0.51293838,0.00054017,0.993273854,2
9,26,0.507910967,0.513873994,0.024077829,0.990255058,2
9,27,0.451348603,0.464634061,0.138047248,0.984921515,2
9,28,0.503511906,0.460538566,0.149546355,0.98824209,2
9,29,0.456962049,0.457983106,0.144143313,0.873935223,2
9,30,0.494158328,0.452769756,0.155039325,0.913575768,2
9,31,0.444503605,0.445376575,0.025206212,0.976163328,2
9,32,0.520040929,0.444940031,0.038808852,0.980004251,2
10,0,0.47661075,0.673802555,-0.340448618,0.999993324,2
10,1,0.470397472,0.68008703,-0.331715614,0.999971151,2
10,2,0.466404974,0.680344343,-0.331759632,0.999971867,2
10,3,0.462920368,0.6806916,-0.331803262,0.999971986,2
10,4,0.481548339,0.680313289,-0.330278099,0.999969125,2
10,5,0.485056907,0.68068105,-0.330272436,0.999958634,2
10,6,0.487969011,0.681059599,-0.330261797,0.999944806,2
10,7,0.457075685,0.681405902,-0.230375826,0.99996686,2
10,8,0.490164697,0.681646883,-0.221142381,0.999899626,2
10,9,0.46915859,0.669941068,-0.297719687,0.999992609,2
10,10,0.482697159,0.669950902,-0.2952663,0.999987483,2
10,11,0.426077217,0.650834322,-0.140626237,0.999994874,2
10,12,0.51913178,0.651362181,-0.123026475,0.999961495,2
10,13,0.412154257,0.607104719,-0.092704438,0.998735368,2
10,14,0.533879519,0.608296096,-0.071291596,0.96258992,2
10,15,0.400471449,0.572313905,-0.190854311,0.998038232,2
10,16,0.543880403,0.570895135,-0.158091381,0.962685347,2
10,17,0.393442392,0.560065448,-0.221480742,0.993768811,2
10,18,0.549391508,0.558692634,-0.185615107,0.932070255,2
10,19,0.400518328,0.560778677,-0.259760171,0.994519651,2
10,20,0.543591678,0.558336258,-0.223361939,0.938394427,2
10,21,0.404824138,0.564568639,-0.207246259,0.992776155,2
10,22,0.539662957,0.56273526,-0.174827904,0.928976953,2
10,23,0.452485442,0.571936548,-0.008841856,0.999052584,2
10,24,0.506063521,0.572985232,0.008878548,0.999164343,2
10,25,0.449138701,0.513932526,-0.000121265,0.992086828,2
10,26,0.506964087,0.512811065,0.019486677,0.988862216,2
10,27,0.451460421,0.462881058,0.125745818,0.984285176,2
10,28,0.504066885,0.459487438,0.13746354,0.987465441,2
10,29,0.457430124,0.455875456,0.130317196,0.883770406,2
10,30,0.495151997,0.450949937,0.141653925,0.912075639,2
10,31,0.442116499,0.445339382,0.009534662,0.975397766,2
10,32,0.523379326,0.443581223,0.022793187,0.978784263,2
11,0,0.47748515,0.67512542,-0.32852146,0.999961615,2
11,1,0.472304851,0.681069374,-0.31971404,0.999806702,2
11,2,0.468859613,0.681332588,-0.319768518,0.99982518,2
11,3,0.465588301,0.681586027,-0.319798797,0.999824345,2
11,4,0.481847763,0.681145847,-0.317664564,0.999801457,2
11,5,0.484910309,0.681472123,-0.317670465,0.999752462,2
11,6,0.487646639,0.681747258,-0.317686468,0.99966681,2
11,7,0.460587144,0.682016909,-0.221692756,0.999759853,2
11,8,0.490166605,0.681611657,-0.209153026,0.999260485,2
11,9,0.470546842,0.671473861,-0.287458241,0.999952674,2
11,10,0.48319459,0.671873987,-0.284084678,0.999919295,2
11,11,0.427807778,0.651138306,-0.14076598,0.999988675,2
11,12,0.52168113,0.650567353,-0.116759725,0.999916673,2
11,13,0.413935691,0.60758245,-0.103589736,0.998297632,2
11,14,0.536589921,0.606641054,-0.067030899,0.955724835,2
11,15,0.402578175,0.574307144,-0.210798293,0.997410119,2
11,16,0.54590261,0.57049185,-0.151904374,0.956861973,2
11,17,0.395860493,0.561109781,-0.243196249,0.992008686,2
11,18,0.551959336,0.556676149,-0.180774659,0.923964202,2
11,19,0.402357757,0.561961412,-0.280451685,0.992948532,2
11,20,0.545136273,0.557298899,-0.215811878,0.930304825,2
11,21,0.40668878,0.566657603,-0.227103978,0.991040647,2
11,22,0.540979505,0.56216079,-0.167849064,0.919997811,2
11,23,0.455070645,0.569687605,-0.010149412,0.99831152,2
11,24,0.50754863,0.570622981,0.010198934,0.99871099,2
11,25,0.447270185,0.512074769,0.00880992,0.9896667,2
11,26,0.509065092,0.512885869,0.028560143,0.986945689,2
11,27,0.450289011,0.46275568,0.16241096,0.977425992,2
11,28,0.501118958,0.458085001,0.166183814,0.98476994,2
11,29,0.456896961,0.455277473,0.170613229,0.864664078,2
11,30,0.495714933,0.45133689,0.173151791,0.902026653,2
11,31,0.444105148,0.445927531,0.05433397,0.968606949,2
11,32,0.519796908,0.443151116,0.057314958,0.974686503,2
12,0,0.479294449,0.67447269,-0.361270338,0.999970913,2
12,1,0.473694712,0.68053627,-0.353029191,0.999866843,2
12,2,0.470279872,0.680934131,-0.353075445,0.999870062,2
12,3,0.467437446,0.681384981,-0.353157341,0.999871254,2
12,4,0.484298259,0.680411458,-0.351824075,0.999867082,2
12,5,0.487722278,0.68067497,-0.351842701,0.999837995,2
12,6,0.491013199,0.680908918,-0.351852834,0.99979192,2
12,7,0.46190694,0.682150424,-0.249869227,0.999866962,2
12,8,0.494394094,0.681167662,-0.240281701,0.999615908,2
12,9,0.473245025,0.670502603,-0.317076921,0.999976516,2
12,10,0.48583582,0.670396805,-0.314621776,0.999957919,2
12,11,0.42903161,0.651886404,-0.152755693,0.99999094,2
12,12,0.52452594,0.649825335,-0.139487788,0.999944925,2
12,13,0.412163138,0.608384013,-0.096077196,0.997597516,2
12,14,0.535730064,0.605768621,-0.083817482,0.945457458,2
12,15,0.404100478,0.57444936,-0.187986836,0.995540917,2
12,16,0.545423329,0.570507109,-0.171155632,0.953243017,2
12,17,0.399212241,0.561697543,-0.217075542,0.987487197,2
12,18,0.551187336,0.556034386,-0.200566664,0.924541891,2
12,19,0.405123025,0.562681258,-0.255308986,0.988940537,2
12,20,0.54494375,0.556337357,-0.238281667,0.9312163,2
12,21,0.409050137,0.567134321,-0.204144642,0.985721946,2
12,22,0.540902555,0.56116128,-0.188064903,0.918662608,2
12,23,0.454584122,0.571587384,-0.010125883,0.998733222,2
12,24,0.507542908,0.572205842,0.010134761,0.998976231,2
12,25,0.449005097,0.511403739,-0.019254725,0.989090979,2
12,26,0.508921862,0.510603011,0.015148068,0.982828915,2
12,27,0.451178551,0.46190837,0.16578719,0.971630156,2
12,28,0.503439069,0.458171368,0.1702061,0.984760344,2
12,29,0.459241122,0.455495358,0.177139521,0.822002411,2
12,30,0.497487605,0.450307965,0.179021701,0.90540266,2
12,31,0.445532858,0.444731444,0.061887506,0.960414827,2
12,32,0.521314859,0.441586584,0.061880577,0.975975275,2
13,0,0.48363626,0.675123453,-0.318604469,0.999976754,2
13,1,0.477921337,0.680987537,-0.309434414,0.999890208,2
13,2,0.474692464,0.68130666,-0.309481293,0.99989152,2
13,3,0.471708715,0.681665957,-0.309522122,0.999894142,2
13,4,0.488238484,0.680889964,-0.30759573,0.999891877,2
13,5,0.491541952,0.681138694,-0.307575226,0.999858141,2
13,6,0.494414896,0.681368113,-0.307580292,0.999825418,2
13,7,0.465847909,0.68168205,-0.209397554,0.999870777,2
13,8,0.496999264,0.681425929,-0.197103426,0.99962759,2
13,9,0.477245122,0.670948267,-0.276638091,0.999975085,2
13,10,0.489393443,0.670914769,-0.273325473,0.999958754,2
13,11,0.432636648,0.652374804,-0.125444368,0.999988914,2
13,12,0.52694726,0.649402261,-0.101915263,0.999937415,2
13,13,0.416807622,0.610296667,-0.081070669,0.997584581,2
13,14,0.538965166,0.605379462,-0.049061444,0.950040102,2
13,15,0.406997204,0.576978326,-0.181136042,0.995988309,2
13,16,0.547130585,0.570147097,-0.13616237,0.954220414,2
13,17,0.399917454,0.56384331,-0.21238555,0.988609433,2
13,18,0.552646577,0.556537092,-0.165401056,0.92194134,2
13,19,0.407375306,0.564856112,-0.250179827,0.989782691,2
13,20,0.5465734,0.556931436,-0.203175053,0.928631425,2
13,21,0.411792219,0.569088519,-0.197581992,0.9868384,2
13,22,0.542713344,0.561798811,-0.153332531,0.918571293,2
13,23,0.455139756,0.571233928,-0.01042658,0.998478711,2
