Frame,Joint,X,Y,Z,Visibility,Key
3,29,0.469870895,0.435267627,0.205829188,0.863794744,3
3,30,0.503477216,0.437195152,0.243415326,0.863632739,3
3,31,0.460343808,0.422055095,0.077219002,0.983689845,3
3,32,0.519359171,0.425267696,0.124774873,0.979854882,3
4,0,0.510757983,0.648252487,-0.34681192,0.999990582,3
4,1,0.506008089,0.654181063,-0.333003283,0.999955535,3
4,2,0.502767086,0.654544294,-0.333013892,0.999961019,3
4,3,0.500126183,0.654784381,-0.333015263,0.999957681,3
4,4,0.516668916,0.653079212,-0.333666921,0.999946475,3
4,5,0.520080507,0.652853668,-0.33367303,0.999946237,3
4,6,0.523207366,0.652660668,-0.333662391,0.999930739,3
4,7,0.495681077,0.653288305,-0.22436887,0.999904752,3
4,8,0.52675873,0.65028137,-0.226503789,0.999844193,3
4,9,0.503215611,0.644217253,-0.303855896,0.999985456,3
4,10,0.515972257,0.643088758,-0.304611921,0.999977946,3
4,11,0.458248436,0.621915102,-0.13996084,0.999992251,3
4,12,0.547741771,0.617353499,-0.137843385,0.999941111,3
4,13,0.446242511,0.581136048,-0.08640983,0.995024383,3
4,14,0.557985067,0.575825274,-0.087219268,0.975807726,3
4,15,0.434784412,0.547362387,-0.185846671,0.993005216,3
4,16,0.557634473,0.538176775,-0.165204495,0.964275539,3
4,17,0.430267215,0.534993172,-0.216187626,0.981567204,3
4,18,0.562227428,0.526874304,-0.195528984,0.931980789,3
4,19,0.435483098,0.535823762,-0.2525298,0.983502328,3
4,20,0.555479765,0.526907444,-0.227060169,0.93483907,3
4,21,0.438562781,0.539553463,-0.202009887,0.979148149,3
4,22,0.551954031,0.530896306,-0.179459155,0.920094192,3
4,23,0.470756739,0.545363188,-0.002625346,0.999756038,3
4,24,0.521159947,0.543578982,0.002565312,0.999582708,3
4,25,0.467875451,0.489258677,0.018347906,0.993363261,3
4,26,0.517088413,0.486921042,0.053953011,0.990636528,3
4,27,0.469624311,0.437578559,0.17311129,0.990830302,3
4,28,0.510297477,0.44323042,0.247665212,0.985472023,3
4,29,0.474139452,0.431405753,0.181136012,0.898223281,3
4,30,0.505170763,0.438038349,0.260364443,0.838946402,3
4,31,0.458486766,0.419629633,0.049007975,0.987341464,3
4,32,0.516972601,0.426889956,0.141994029,0.981968462,3
5,0,0.506568968,0.649020374,-0.345547318,0.99999249,3
5,1,0.502054036,0.654765069,-0.330474615,0.999963999,3
5,2,0.498873293,0.655027092,-0.330484897,0.999968767,3
5,3,0.496276736,0.655185163,-0.330490172,0.99996531,3
5,4,0.512615025,0.653804064,-0.331667662,0.999956608,3
5,5,0.516168237,0.653531313,-0.331670165,0.999956965,3
5,6,0.519449055,0.653367102,-0.331659257,0.999943972,3
5,7,0.491948336,0.653407454,-0.220506743,0.99991405,3
5,8,0.52379334,0.6507442,-0.225471601,0.999881864,3
5,9,0.499257982,0.644478738,-0.302658945,0.999988437,3
5,10,0.512171149,0.643763542,-0.304185271,0.999983788,3
5,11,0.457516938,0.621238112,-0.135367155,0.999993205,3
5,12,0.545635402,0.617092431,-0.140665129,0.999945521,3
5,13,0.444981456,0.580003142,-0.079218954,0.995023131,3
5,14,0.556540549,0.575290561,-0.091528639,0.983030617,3
5,15,0.432518601,0.545734644,-0.179886416,0.993942082,3
5,16,0.556638837,0.536861658,-0.166049838,0.973514616,3
5,17,0.427268088,0.533544719,-0.210154712,0.983880222,3
5,18,0.561045825,0.525471449,-0.196327224,0.945312023,3
5,19,0.432209551,0.534496844,-0.246717378,0.985755205,3
5,20,0.553880692,0.525453687,-0.226355657,0.947418153,3
5,21,0.435332298,0.537976503,-0.19637154,0.982123196,3
5,22,0.550500095,0.529574573,-0.179519638,0.935041487,3
5,23,0.469955117,0.544661283,0.000761511,0.999827862,3
5,24,0.520520687,0.542870104,-0.00081632,0.999644637,3
5,25,0.466791958,0.488711685,0.005843544,0.992041647,3
5,26,0.516034842,0.48636207,0.055095769,0.986169696,3
5,27,0.469225913,0.436935723,0.160789996,0.988254189,3
5,28,0.510503769,0.444315493,0.267650962,0.976008177,3
5,29,0.474421293,0.431085885,0.169011459,0.882980704,3
5,30,0.506069422,0.439396173,0.28251493,0.774968147,3
5,31,0.458633482,0.418957978,0.035490852,0.983881235,3
5,32,0.516303837,0.427304804,0.164431363,0.972096324,3
6,0,0.501664937,0.649149477,-0.337620914,0.999989867,3
6,1,0.497796804,0.654715359,-0.322743148,0.999951363,3
6,2,0.494873732,0.654925525,-0.322756946,0.999957919,3
6,3,0.492523879,0.655083537,-0.322754532,0.999953628,3
6,4,0.508076191,0.653996348,-0.323870778,0.999941587,3
6,5,0.511805415,0.653706789,-0.323873878,0.999941707,3
6,6,0.515112102,0.65348947,-0.323862672,0.999924779,3
6,7,0.488446832,0.653305173,-0.214504883,0.999889016,3
6,8,0.520436764,0.650588453,-0.219384164,0.999823391,3
6,9,0.494947761,0.644946814,-0.295467883,0.999981999,3
6,10,0.507790625,0.644123614,-0.296979576,0.999974847,3
6,11,0.45473212,0.621595919,-0.138511062,0.999991059,3
6,12,0.544003785,0.617279172,-0.130773872,0.999938726,3
6,13,0.442735314,0.580073953,-0.096832424,0.994727314,3
6,14,0.555456221,0.575250089,-0.081796251,0.979079127,3
6,15,0.432106018,0.546233773,-0.206905231,0.993349612,3
6,16,0.555270374,0.53771168,-0.157348841,0.96897763,3
6,17,0.426443845,0.533628702,-0.239187628,0.982579887,3
6,18,0.558642864,0.526667356,-0.186002269,0.938448489,3
6,19,0.431717426,0.534191132,-0.274304599,0.984451413,3
6,20,0.551714182,0.526553512,-0.217077717,0.941219747,3
6,21,0.43535009,0.537400007,-0.222989187,0.980508924,3
6,22,0.548709035,0.530568063,-0.171243265,0.928556681,3
6,23,0.466108084,0.545139968,-0.003120174,0.999757349,3
6,24,0.517520785,0.542703092,0.003046782,0.999618292,3
6,25,0.465379685,0.48775661,0.013678523,0.992121935,3
6,26,0.513991356,0.486753434,0.046633426,0.988458574,3
6,27,0.46824348,0.436353117,0.171293467,0.988750756,3
6,28,0.508689046,0.442408979,0.236613005,0.982547224,3
6,29,0.471348226,0.430629253,0.179673731,0.889594257,3
6,30,0.504085302,0.437347412,0.248815686,0.817802548,3
6,31,0.45761764,0.418024838,0.050181393,0.984666586,3
6,32,0.517181695,0.42638877,0.130021214,0.978543222,3
7,0,0.498340458,0.649261534,-0.34391731,0.999987841,3
7,1,0.494483888,0.655080616,-0.329188436,0.99993968,3
7,2,0.49144882,0.655345917,-0.329198986,0.999948025,3
7,3,0.489008486,0.655621231,-0.329216242,0.999941707,3
7,4,0.504354179,0.654170573,-0.330531567,0.999932289,3
7,5,0.507830381,0.653897345,-0.330531448,0.999935031,3
7,6,0.510945499,0.65359205,-0.330513954,0.999916196,3
7,7,0.484974772,0.653956413,-0.221675351,0.999864817,3
7,8,0.516505599,0.650821149,-0.226750523,0.999824345,3
7,9,0.491569579,0.644427836,-0.301798493,0.999977112,3
7,10,0.504010677,0.643754184,-0.303420871,0.999968648,3
7,11,0.452525586,0.620139956,-0.13967894,0.999986887,3
7,12,0.541586995,0.618065953,-0.142347902,0.999943137,3
7,13,0.442333549,0.579165637,-0.079151601,0.993837178,3
7,14,0.554490089,0.576793134,-0.096147284,0.978023946,3
7,15,0.428770691,0.544936776,-0.16833967,0.991586685,3
7,16,0.553619325,0.538826823,-0.167627633,0.967616856,3
7,17,0.422919214,0.53257072,-0.196257427,0.978345811,3
7,18,0.556457281,0.526764333,-0.196945593,0.935193181,3
7,19,0.426461935,0.532850325,-0.232745469,0.980875969,3
7,20,0.550483525,0.527070701,-0.226269394,0.937763453,3
7,21,0.429578334,0.537047625,-0.184898928,0.976922393,3
7,22,0.548176289,0.530802429,-0.181067526,0.925437212,3
7,23,0.467734307,0.544943094,-0.003816144,0.999612272,3
7,24,0.51734066,0.542581916,0.003736146,0.999541163,3
7,25,0.468293071,0.488847584,0.036468904,0.992066145,3
7,26,0.515148342,0.486550033,0.051882282,0.989144146,3
7,27,0.464981437,0.437639326,0.1983345,0.988484204,3
7,28,0.509673119,0.442669272,0.232623011,0.983903408,3
7,29,0.470088214,0.431670755,0.207344398,0.882244289,3
7,30,0.502623677,0.437059581,0.24424085,0.85394001,3
7,31,0.458950073,0.419215232,0.082211129,0.982906997,3
7,32,0.518540442,0.426106662,0.12845996,0.978292048,3
8,0,0.496088773,0.648964465,-0.399768651,0.999961376,3
8,1,0.492205709,0.655041695,-0.386632234,0.999816239,3
8,2,0.48871851,0.655285418,-0.386656255,0.999842525,3
8,3,0.486034691,0.655584455,-0.386710197,0.999822557,3
8,4,0.501732409,0.654441655,-0.387144715,0.99978596,3
8,5,0.505357504,0.654168725,-0.387173593,0.999790967,3
8,6,0.50843209,0.653748751,-0.387181073,0.999720991,3
8,7,0.482193381,0.654114306,-0.273655504,0.999627948,3
8,8,0.513368726,0.65193665,-0.274663776,0.999377728,3
8,9,0.488867581,0.64324832,-0.354182661,0.999917865,3
8,10,0.501105607,0.642484665,-0.35470137,0.999869704,3
8,11,0.449503541,0.619936228,-0.177575931,0.99997592,3
8,12,0.539998412,0.618723273,-0.184667423,0.999898672,3
8,13,0.441562116,0.578040123,-0.105171166,0.992574215,3
8,14,0.554602265,0.57614404,-0.14097625,0.967137158,3
8,15,0.427618533,0.543597341,-0.192913696,0.990205824,3
8,16,0.553393364,0.537050366,-0.213625103,0.954002738,3
8,17,0.422423542,0.530820549,-0.222522825,0.974640489,3
8,18,0.553918958,0.525773287,-0.246505857,0.911209345,3
8,19,0.42607072,0.531434536,-0.26027745,0.977907419,3
8,20,0.546846688,0.525890648,-0.275080234,0.914744318,3
8,21,0.429128498,0.536187589,-0.210131586,0.973980784,3
8,22,0.545392811,0.529608309,-0.227199405,0.899146438,3
8,23,0.468582481,0.54114306,-0.004558447,0.99936682,3
8,24,0.519877493,0.538831174,0.004469665,0.999356091,3
8,25,0.463032931,0.487198621,0.072018631,0.973273098,3
8,26,0.516360819,0.484489232,0.084388085,0.973990381,3
8,27,0.466319144,0.439732641,0.30502826,0.954639912,3
8,28,0.509671569,0.440434664,0.310546577,0.966868043,3
8,29,0.471177846,0.432248145,0.322634339,0.818982005,3
8,30,0.504006505,0.433912963,0.328249842,0.83376807,3
8,31,0.45935145,0.420197487,0.210468456,0.949895382,3
8,32,0.518523455,0.424720645,0.216431975,0.956390023,3
9,0,0.492432773,0.650304735,-0.410634607,0.999962568,3
9,1,0.488560826,0.656317413,-0.396220326,0.999817312,3
9,2,0.485839337,0.656539023,-0.396226615,0.999850154,3
9,3,0.483347416,0.656653643,-0.396275014,0.999832749,3
9,4,0.49845314,0.655628562,-0.397021919,0.999792159,3
9,5,0.50220114,0.655385017,-0.397054464,0.999805987,3
9,6,0.50577879,0.65516305,-0.397063285,0.999737561,3
9,7,0.479561299,0.654849827,-0.281676322,0.999642015,3
9,8,0.510406554,0.653748095,-0.284338146,0.999346197,3
9,9,0.485944062,0.644739687,-0.365272701,0.999924183,3
9,10,0.497620016,0.644250751,-0.36630255,0.999878407,3
9,11,0.447743475,0.620438039,-0.187633514,0.999971151,3
9,12,0.539160848,0.619238675,-0.191940635,0.999884129,3
9,13,0.439101905,0.577798486,-0.116560131,0.994609833,3
9,14,0.55280149,0.576807976,-0.143383533,0.9699471,3
9,15,0.425855428,0.541678667,-0.200586975,0.990903556,3
9,16,0.551849604,0.539031744,-0.214021519,0.955810845,3
9,17,0.419988275,0.528959394,-0.229619145,0.975019634,3
9,18,0.553600252,0.526955605,-0.246346086,0.915113926,3
9,19,0.423879772,0.529533029,-0.267840236,0.978182316,3
9,20,0.546730697,0.527110338,-0.276403397,0.918810427,3
9,21,0.427263498,0.533342898,-0.217698574,0.974070668,3
9,22,0.544236779,0.53095758,-0.228117436,0.902249396,3
9,23,0.467302024,0.542440355,-0.003795322,0.999267995,3
9,24,0.518765092,0.540608644,0.003720732,0.99932909,3
9,25,0.462146044,0.486735463,0.048866451,0.981430113,3
9,26,0.514659941,0.484909058,0.059906591,0.980557084,3
9,27,0.465266943,0.439434946,0.269884676,0.96782124,3
9,28,0.510684848,0.43979463,0.273107201,0.974560559,3
9,29,0.470900685,0.432106525,0.285776556,0.838412404,3
9,30,0.504565597,0.433735162,0.288624972,0.837710619,3
9,31,0.458976239,0.419068217,0.166572601,0.960457146,3
9,32,0.518357992,0.42431435,0.168812126,0.96248585,3
10,0,0.490527809,0.651071966,-0.322730631,0.999977708,3
10,1,0.486283481,0.656624436,-0.307810754,0.999887228,3
10,2,0.483351648,0.65683347,-0.307815343,0.999904633,3
10,3,0.480857909,0.65708977,-0.307825863,0.999894977,3
10,4,0.495577902,0.656079233,-0.308428943,0.999875665,3
10,5,0.498718441,0.655910909,-0.308418214,0.999878883,3
10,6,0.501726747,0.65566659,-0.308417678,0.999842763,3
10,7,0.477103949,0.654868484,-0.203222483,0.99977833,3
10,8,0.507038772,0.653056145,-0.204471588,0.999628782,3
10,9,0.484056264,0.645688593,-0.282158226,0.99996388,3
10,10,0.495835483,0.645749509,-0.282745987,0.999943852,3
10,11,0.446023941,0.620220244,-0.128237188,0.999981523,3
10,12,0.536536098,0.619632363,-0.124932624,0.99992919,3
10,13,0.437809289,0.578069746,-0.064354293,0.993917584,3
10,14,0.550005436,0.578760266,-0.07730636,0.966713965,3
10,15,0.424231887,0.542202055,-0.143092453,0.991222024,3
10,16,0.550432026,0.540663064,-0.145407453,0.958244145,3
10,17,0.419157326,0.530209482,-0.168360651,0.978165686,3
10,18,0.552331209,0.527727544,-0.173749343,0.923671782,3
10,19,0.42305392,0.531132221,-0.204974279,0.980552614,3
10,20,0.547196329,0.528162539,-0.204297259,0.92632556,3
10,21,0.426075011,0.534820437,-0.159169704,0.976018965,3
10,22,0.544689357,0.532409608,-0.159546599,0.911538899,3
10,23,0.464299798,0.543137491,-0.005771276,0.999465168,3
10,24,0.515296757,0.541861534,0.005716591,0.999497294,3
10,25,0.462882936,0.487614691,0.039837155,0.992614627,3
10,26,0.514268398,0.487562716,0.050864216,0.990619659,3
10,27,0.465520799,0.438106865,0.213622764,0.987835944,3
10,28,0.510627627,0.441803962,0.235353157,0.985695899,3
10,29,0.470606238,0.432729065,0.223943442,0.872088313,3
10,30,0.503748775,0.436772645,0.247297615,0.870940506,3
10,31,0.460306317,0.41952756,0.099662796,0.981483877,3
10,32,0.521049619,0.425415337,0.130849287,0.9788239,3
11,0,0.489823759,0.650808036,-0.344049662,0.999967217,3
11,1,0.485266805,0.656997681,-0.330199629,0.999829531,3
11,2,0.481991798,0.657418489,-0.330212682,0.999855995,3
11,3,0.478649855,0.657784224,-0.330232829,0.999835491,3
11,4,0.494872719,0.656177461,-0.330317765,0.999804914,3
11,5,0.497793525,0.655902803,-0.330333173,0.999812901,3
11,6,0.500795782,0.655556679,-0.33034873,0.999747813,3
11,7,0.474677771,0.65590781,-0.22296384,0.999663115,3
11,8,0.50382328,0.653643847,-0.22141324,0.99939096,3
11,9,0.48222363,0.645586312,-0.301758707,0.99994874,3
11,10,0.495184958,0.644723535,-0.301526904,0.999912977,3
11,11,0.443174064,0.620383441,-0.138061047,0.999981761,3
11,12,0.535084188,0.620554566,-0.145223171,0.999919295,3
11,13,0.437033653,0.578015983,-0.06894879,0.991449535,3
11,14,0.548390508,0.579215944,-0.101344772,0.951649964,3
11,15,0.425473869,0.542380095,-0.156548783,0.986824453,3
11,16,0.549411535,0.541295588,-0.171564102,0.934960723,3
11,17,0.41939193,0.529686749,-0.181985617,0.968458593,3
11,18,0.552175164,0.528382599,-0.202426076,0.887364566,3
11,19,0.423629612,0.530472755,-0.2200014,0.972322464,3
11,20,0.544828176,0.528678775,-0.230199262,0.889979422,3
11,21,0.427345753,0.534762919,-0.173298106,0.967056394,3
11,22,0.541873276,0.533151507,-0.184675559,0.867676258,3
11,23,0.466287106,0.540350199,-0.001064495,0.999512315,3
11,24,0.51799345,0.539471567,0.000970403,0.999456346,3
11,25,0.460981756,0.486102939,0.036908951,0.984045982,3
11,26,0.518081725,0.486648113,0.061576393,0.984676301,3
11,27,0.465488613,0.43704465,0.259608418,0.975482941,3
11,28,0.511483967,0.443500608,0.296773851,0.979227602,3
11,29,0.472316086,0.43087551,0.275612563,0.854540884,3
11,30,0.506328166,0.437452793,0.314925104,0.864756882,3
11,31,0.45917061,0.418185651,0.155475184,0.970271587,3
11,32,0.5207358,0.425323874,0.202292114,0.972616732,3
12,0,0.485512793,0.649859011,-0.340796351,0.99995172,3
12,1,0.481195927,0.656156421,-0.327555239,0.999751031,3
12,2,0.47769466,0.656501889,-0.327581942,0.999791086,3
12,3,0.474758923,0.656913102,-0.327609628,0.999763191,3
12,4,0.49105975,0.655373573,-0.327835292,0.999689102,3
12,5,0.494465917,0.655124843,-0.32783702,0.99969244,3
12,6,0.497351915,0.654883802,-0.327849537,0.999576032,3
12,7,0.471088052,0.655753076,-0.218223587,0.999513268,3
12,8,0.501797318,0.65370971,-0.217104509,0.998971701,3
12,9,0.478654027,0.644499183,-0.296811193,0.999927044,3
12,10,0.491223603,0.643671632,-0.296704113,0.999867797,3
12,11,0.441024333,0.620918989,-0.13215673,0.999988198,3
12,12,0.533207238,0.621942818,-0.132541731,0.999901891,3
12,13,0.434985518,0.57900548,-0.062100694,0.992152631,3
12,14,0.548191547,0.579821765,-0.085935839,0.949535072,3
12,15,0.422772646,0.543429017,-0.158713564,0.989998877,3
12,16,0.54973042,0.54300791,-0.162234008,0.943329036,3
12,17,0.416853786,0.530125201,-0.187221766,0.976065218,3
12,18,0.552458525,0.530116022,-0.194738671,0.902879357,3
12,19,0.421877444,0.530892611,-0.225393057,0.97890532,3
12,20,0.545247912,0.530259967,-0.223676249,0.905307949,3
12,21,0.425612748,0.53584969,-0.175730139,0.974585593,3
12,22,0.542397261,0.5345909,-0.175962418,0.884535372,3
12,23,0.465550512,0.539672613,-0.005787353,0.999643922,3
12,24,0.518884301,0.53942275,0.005715146,0.999475539,3
12,25,0.460471421,0.487232268,0.044054918,0.981207192,3
12,26,0.518898726,0.487627029,0.091645494,0.975956976,3
12,27,0.466842294,0.439455301,0.27803883,0.96883136,3
12,28,0.510981381,0.446547806,0.348449349,0.969796538,3
12,29,0.472925365,0.432513297,0.295523942,0.834539473,3
12,30,0.505682588,0.440353602,0.369332701,0.854992449,3
12,31,0.460529119,0.418819845,0.176068559,0.964699924,3
12,32,0.519531071,0.427210927,0.261532068,0.964200497,3
13,0,0.485248536,0.653580308,-0.298059016,0.999968648,3
13,1,0.480125874,0.659415007,-0.282642454,0.999837279,3
13,2,0.476539165,0.659536779,-0.282674253,0.999862671,3
13,3,0.473577738,0.659675717,-0.282701224,0.999849916,3
13,4,0.489964753,0.65902859,-0.282000393,0.99979645,3
13,5,0.493112981,0.658860445,-0.281997204,0.99979955,3
13,6,0.495942414,0.658581138,-0.282003999,0.999730527,3
13,7,0.469781637,0.657367766,-0.178275526,0.99969101,3
13,8,0.499913603,0.656042814,-0.172899008,0.999299645,3
13,9,0.478663027,0.648006976,-0.257868946,0.999958277,3
13,10,0.491077513,0.648132205,-0.25653863,0.999921799,3
13,11,0.440214485,0.620763659,-0.106553324,0.999985337,3
13,12,0.530837238,0.622336805,-0.103288747,0.999886513,3
13,13,0.433661103,0.577759683,-0.047625881,0.991641283,3
13,14,0.546348691,0.58041656,-0.059689838,0.939890921,3
13,15,0.423352063,0.542821825,-0.139525354,0.987940311,3
13,16,0.549314857,0.542281985,-0.134410381,0.925554335,3
13,17,0.417859912,0.53023237,-0.166095346,0.972274125,3
13,18,0.551626325,0.53023392,-0.16532357,0.879040718,3
13,19,0.42212522,0.531023383,-0.203282118,0.975636005,3
13,20,0.54543972,0.530587196,-0.19322677,0.882800698,3
13,21,0.425852954,0.535474777,-0.155991748,0.970370233,3
13,22,0.542642295,0.53472203,-0.147880137,0.861332953,3
13,23,0.465310216,0.540851951,-0.003103566,0.999664903,3
